language,format,resource_link,source_link
ben,Film / Video,https://www.jesusfilm.org/watch/my-last-day.html/bangla-muslim.html,https://www.jesusfilm.org
ben,Film / Video,https://www.jesusfilm.org/watch/rivka.html/bengali-indian.html,https://www.jesusfilm.org
ben,Film / Video,https://rockintl.org/rock-video/bengali-king-of-glory/,https://rockintl.org/king-of-glory/
ben,Film / Video,https://www.jesusfilm.org/watch/the-story-of-jesus-for-children/bangla-muslim.html,https://www.jesusfilm.org
ben,Film / Video,https://worldchristianvideos.org/language/list?q=All,https://www.worldchristianvideos.org
ben,General,https://www.goodnewslight.com,https://www.internetpublishingservice.com/
ben,General,https://bibleforchildren.org/languages/bengali/stories.php,https://bibleforchildren.org/
ben,General,https://www.southasiabibles.com/resource/language/bengali/Common-Language-Version,https://www.southasiabibles.com
ben,General,https://www.southasiabibles.com/resource/language/bengali/Contemporary-Version,https://www.southasiabibles.com
ben,General,https://www.southasiabibles.com/resource/language/bengali/Easy-to-Read-Version,https://www.southasiabibles.com
ben,General,https://www.southasiabibles.com/resource/language/bengali/Indian-Revised-Version,https://www.southasiabibles.com
ben,General,https://www.southasiabibles.com/resource/language/bengali/Mussolmani,https://www.southasiabibles.com
ben,General,https://www.southasiabibles.com/resource/language/bengali/Old-Version,https://www.southasiabibles.com
ben,General,https://www.southasiabibles.com/resource/language/bengali/Re-edit-Bangla-Version,https://www.southasiabibles.com
ben,General,https://www.gotquestions.org/Bengali/,https://www.gotquestions.org
ben,General,https://live.bible.is/bible/BENBBS,https://www.faithcomesbyhearing.com/
ben,General,https://live.bible.is/bible/BENBIB,https://www.faithcomesbyhearing.com/
ben,General,https://live.bible.is/bible/BENCLV,https://www.faithcomesbyhearing.com/
ben,General,https://live.bible.is/bible/BENDPI,https://www.faithcomesbyhearing.com/
ben,General,https://live.bible.is/bible/BENLCF,https://www.faithcomesbyhearing.com/
ben,General,https://live.bible.is/bible/BENLEF,https://www.faithcomesbyhearing.com/
ben,General,https://live.bible.is/bible/BENLPF,https://www.faithcomesbyhearing.com/
ben,General,https://live.bible.is/bible/BENRBV,https://www.faithcomesbyhearing.com/
ben,General,https://live.bible.is/bible/BENWTC,https://www.faithcomesbyhearing.com/
ben,General,https://live.bible.is/bible/BNGDIP,https://www.faithcomesbyhearing.com/
ben,General,https://live.bible.is/bible/BNGOVV,https://www.faithcomesbyhearing.com/
ben,General,https://www.scriptureearth.org/00i-Scripture_Index.php?iso=ben,https://www.scriptureearth.org
ben,General,https://www.vm1.tv/bn/,https://www.persecution.com/
ben,General,https://almassira.org/,https://almassira.org/
ben,General,https://www.bible.com/languages/ben,https://www.bible.com/versions
ben,General,https://zume.life/resources-bn/,https://zume.life/
ben,General,https://zume.training/bn/,https://zume.life/
ben,Mobile App,https://app.scriptoria.io/api/products/b3a5b7f1-083d-443d-8b59-fc7107bbb9cb/files/published/apk,https://www.sil.org/
ben,Mobile App,https://play.google.com/store/apps/details?id=com.sirma.mobile.bible.android&hl=bn,https://www.bible.com/versions
ben,Mobile App,https://play.google.com/store/apps/details?id=org.fcbh.bngrbv.n2.n,
ben,Mobile App,https://play.google.com/store/apps/details?id=com.biblica.bengali,https://play.google.com/store/apps/dev?id=7933427918774029013
ben,Mobile App,https://play.google.com/store/apps/details?id=org.fcbh.bngclv.n2.bengalibible.clv,https://www.faithcomesbyhearing.com/
ben,Mobile App,https://play.google.com/store/apps/details?id=org.ips.benbible.bengali,https://www.biblesindia.com
ben,Mobile App,https://play.google.com/store/apps/details?id=org.fcbh.bngbbs.n2.n,
ben,Mobile App,https://play.google.com/store/apps/details?id=bengali.km,
ben,Mobile App,https://play.google.com/store/apps/details?id=org.bbs.holybible.bangladesh.bd,
ben,Mobile App,https://play.google.com/store/apps/details?id=com.fcbh.bibleradio.bengali.ben,https://play.google.com/store/apps/dev?id=5223947638109564106
ben,Mobile App,https://apk.fcbh.org/Bengali_Bangla_Version,https://www.faithcomesbyhearing.com/
ben,Mobile App,https://apk.fcbh.org/Bengali_Common_Language,https://www.faithcomesbyhearing.com/
ben,Mobile App,https://apk.fcbh.org/Bengali_ERV,https://www.faithcomesbyhearing.com/
ben,Mobile App,https://apk.fcbh.org/Bengali_Mussolmani,https://www.faithcomesbyhearing.com/
ben,Mobile App,https://play.google.com/store/apps/details?id=org.fcbh.benbib.bengalibible.biblica.bcv,https://www.faithcomesbyhearing.com/
ben,Mobile App,https://play.google.com/store/apps/details?id=org.fcbh.bngwtc.bengalibible.erv,https://www.faithcomesbyhearing.com/
ben,Mobile App,https://apps.apple.com/us/app/bangla-bible/id1317243391,https://apps.apple.com/us/developer/kalaam-media-ltd/id503924652
ben,Mobile App,https://itunes.apple.com/app/bible/id282935706,https://www.bible.com/versions
ben,Text / Printed Matter,https://www.superbible.tv/read-the-bible/read-the-bible-bengali/,https://www.superbible.tv/
ben,Text / Printed Matter,https://library.onehope.net/resources/typeMain?language=21,https://onehope.net/
ben,Text / Printed Matter,https://www.cfn.org/literature/,
ben,Text / Printed Matter,https://drive.google.com/open?id=0B7QmYD0_i4CHNXZZVFVJUjdDZmc,
ben,Text / Printed Matter,https://www.literacyevangelism.org/primers/bangla-m,https://www.literacyevangelism.org
ben,Text / Printed Matter,https://freebiblesindia.in/bible/ben/index.html,https://www.biblesindia.com
ben,Text / Printed Matter,https://global.liveglobal.org/%e0%a6%ac%e0%a6%be%e0%a6%82%e0%a6%b2%e0%a6%be/,https://liveglobal.org/
ben,Text / Printed Matter,https://knowgod.com/bn,https://www.cru.org/
ben,Text / Printed Matter,https://www.wmpress.org/read-booklet/,https://www.wmpress.org/read-booklet/languages-produced/
bho,Audio Recordings,https://globalrecordings.net/en/language/bho,https://www.globalrecordings.net
bho,Audio Recordings,https://www.onestory-media.org/bho,https://www.onestory-media.org/
bho,Film / Video,https://www.jesusfilm.org/watch/following-jesus-india.html/bhojpuri.html,https://www.jesusfilm.org
bho,Film / Video,https://www.simplythestory.org/index.php/gods-story-gs/watch-gs?view=category&amp;id=170,https://www.gods-story.org
bho,Film / Video,https://www.indigitube.tv/?s=Bhojpuri,https://www.createinternational.com
bho,Film / Video,https://www.jesusfilm.org/watch/jesus.html/bhojpuri.html,https://www.jesusfilm.org
bho,Film / Video,https://www.jesusfilm.org/watch/magdalena.html/bhojpuri.html,https://www.jesusfilm.org
bho,Film / Video,https://www.jesusfilm.org/watch/my-last-day.html/bhojpuri.html,https://www.jesusfilm.org
bho,Film / Video,https://www.jesusfilm.org/watch/the-story-of-jesus-for-children/bhojpuri.html,https://www.jesusfilm.org
bho,Film / Video,https://worldchristianvideos.org/language/list?q=All,https://www.worldchristianvideos.org
bho,General,https://www.bhojpuriasha.com,https://www.internetpublishingservice.com/
bho,General,https://bibleforchildren.org/languages/bhojpuri/stories.php,https://bibleforchildren.org/
bho,General,https://www.bhojpurishubhsandesh.com,https://www.internetpublishingservice.com/
bho,General,https://www.southasiabibles.com/resource/language/Bhojpuri,https://www.southasiabibles.com
bho,General,https://www.gotquestions.org/Bhojpuri/,https://www.gotquestions.org
bho,General,https://live.bible.is/bible/BHOROV,https://www.faithcomesbyhearing.com/
bho,General,https://live.bible.is/bible/BHOSTY,https://www.faithcomesbyhearing.com/
bho,General,https://www.scriptureearth.org/00i-Scripture_Index.php?iso=bho,https://www.scriptureearth.org
bho,General,https://www.bible.com/languages/bho,https://www.bible.com/versions
bho,General,https://zume.life/resources-bho/,https://zume.life/
bho,General,https://zume.training/bho/,https://zume.life/
bho,Mobile App,https://app.scriptoria.io/api/products/07f19f0a-86b6-43df-8338-6f35bd99c0b1/files/published/apk,https://www.sil.org/
bho,Mobile App,https://play.google.com/store/apps/details?id=com.sirma.mobile.bible.android,https://www.bible.com/versions
bho,Mobile App,https://apk.fcbh.org/Bhojpuri_ROV,https://www.faithcomesbyhearing.com/
bho,Mobile App,https://itunes.apple.com/app/bible/id282935706,https://www.bible.com/versions
bho,Text / Printed Matter,https://library.onehope.net/resources/typeMain?language=33,https://onehope.net/
bho,Text / Printed Matter,https://drive.google.com/open?id=1lctKnfve8MWWQp-g5b0rHEgkjqP7J4fL,
bho,Text / Printed Matter,https://www.literacyevangelism.org/primers/bhojpuri,https://www.literacyevangelism.org
bho,Text / Printed Matter,https://www.wmpress.org/read-booklet/,https://www.wmpress.org/read-booklet/languages-produced/
dhi,Audio Recordings,https://globalrecordings.net/en/language/dhi,https://www.globalrecordings.net
dhi,Film / Video,https://www.jesusfilm.org/watch/jesus.html/dhimal.html,https://www.jesusfilm.org
dhi,Film / Video,https://www.lumoproject.com/,https://www.lumoproject.com/
dhi,General,https://www.southasiabibles.com/resource/language/Dhimal,https://www.southasiabibles.com
dhi,General,https://live.bible.is/bible/DHIDPI,https://www.faithcomesbyhearing.com/
dhi,General,https://www.scriptureearth.org/00i-Scripture_Index.php?iso=dhi,https://www.scriptureearth.org
dhi,General,https://www.bible.com/languages/dhi,https://www.bible.com/versions
dhi,Mobile App,https://play.google.com/store/apps/details?id=com.sirma.mobile.bible.android,https://www.bible.com/versions
dhi,Mobile App,https://play.google.com/store/apps/details?id=org.ips.dhibible.dhimal,https://www.biblesindia.com
dhi,Mobile App,https://apps.apple.com/us/app/scripture-earth/id1580089704,https://www.sil.org/
dhi,Mobile App,https://itunes.apple.com/app/bible/id282935706,https://www.bible.com/versions
dhi,Text / Printed Matter,https://global.liveglobal.org/resource/ancient-path/,https://liveglobal.org/
guj,Audio Recordings,https://globalrecordings.net/en/language/guj,https://www.globalrecordings.net
guj,Audio Recordings,https://www.wordproject.org/bibles/audio/27_gujarati/index.htm,
guj,Audio Recordings,https://www.storyrunners.org/stories/gujarati-india/,https://www.storyrunners.org/
guj,Film / Video,https://www.jesusfilm.org/watch/following-jesus-india.html/gujarati.html,https://www.jesusfilm.org
guj,Film / Video,https://www.simplythestory.org/index.php/gods-story-gs/watch-gs?view=category&amp;id=179,https://www.gods-story.org
guj,Film / Video,https://www.indigitube.tv/?s=Gujarati,https://www.createinternational.com
guj,Film / Video,https://www.jesusfilm.org/watch/jesus.html/gujarati.html,https://www.jesusfilm.org
guj,Film / Video,https://www.lumoproject.com/,https://www.lumoproject.com/
guj,Film / Video,https://www.jesusfilm.org/watch/magdalena.html/gujarati.html,https://www.jesusfilm.org
guj,Film / Video,https://www.jesusfilm.org/watch/the-story-of-jesus-for-children/gujarati.html,https://www.jesusfilm.org
guj,Film / Video,https://worldchristianvideos.org/language/list?q=All,https://www.worldchristianvideos.org
guj,General,https://bibleforchildren.org/languages/gujarati/stories.php,https://bibleforchildren.org/
guj,General,https://bibleforchildren.org/languages/gujarati_script/stories.php,https://bibleforchildren.org/
guj,General,https://www.gujaratibhasha.com,https://www.internetpublishingservice.com/
guj,General,https://www.southasiabibles.com/resource/language/gujarati/Gujarati-New-India-Bible,https://www.southasiabibles.com
guj,General,https://www.southasiabibles.com/resource/language/gujarati/Indian-Revised-Version,https://www.southasiabibles.com
guj,General,https://www.gotquestions.org/Gujarati/,https://www.gotquestions.org
guj,General,https://live.bible.is/bible/GUJDPI,https://www.faithcomesbyhearing.com/
guj,General,https://live.bible.is/bible/GUJGOV,https://www.faithcomesbyhearing.com/
guj,General,https://live.bible.is/bible/GUJLPF,https://www.faithcomesbyhearing.com/
guj,General,https://live.bible.is/bible/GUJWTC,https://www.faithcomesbyhearing.com/
guj,General,https://www.scriptureearth.org/00i-Scripture_Index.php?iso=guj,https://www.scriptureearth.org
guj,General,https://www.vm1.tv/gu/,https://www.persecution.com/
guj,General,https://www.bible.com/languages/guj,https://www.bible.com/versions
guj,General,https://zume.life/resources-gu/,https://zume.life/
guj,General,https://zume.training/gu/,https://zume.life/
guj,Mobile App,https://app.scriptoria.io/api/products/5fc47a72-4a43-4d2d-9050-c2d436e64820/files/published/apk,https://www.sil.org/
guj,Mobile App,https://play.google.com/store/apps/details?id=com.sirma.mobile.bible.android&hl=gu,https://www.bible.com/versions
guj,Mobile App,https://play.google.com/store/apps/details?id=org.ips.gujbible.gujarati,https://www.biblesindia.com
guj,Mobile App,https://play.google.com/store/apps/details?id=org.gm.gujarathistudybible,https://play.google.com/store/apps/developer?id=Grace+Ministries+and+Dusty+Sandals
guj,Mobile App,https://play.google.com/store/apps/details?id=com.fcbh.bibleradio.gujarati.guj,https://play.google.com/store/apps/dev?id=5223947638109564106
guj,Mobile App,https://itunes.apple.com/app/bible/id282935706,https://www.bible.com/versions
guj,Mobile App,https://apps.apple.com/app/gujarati-bible-radio/id1635351907,https://apps.apple.com/us/developer/revive-india/id1455598800
guj,Text / Printed Matter,https://library.onehope.net/resources/typeMain?language=47,https://onehope.net/
guj,Text / Printed Matter,https://www.literacyevangelism.org/primers/gujarati,https://www.literacyevangelism.org
guj,Text / Printed Matter,https://www.fathersloveletter.com/Gujarati,https://www.fathersloveletter.com/flllanguages.html
guj,Text / Printed Matter,https://knowgod.com/gu,https://www.cru.org/
guj,Text / Printed Matter,https://www.wmpress.org/read-booklet/,https://www.wmpress.org/read-booklet/languages-produced/
gvr,Audio Recordings,https://globalrecordings.net/en/language/gvr,https://www.globalrecordings.net
gvr,Film / Video,https://www.simplythestory.org/index.php/gods-story-gs/watch-gs?view=category&amp;id=232,https://www.gods-story.org
gvr,Film / Video,https://www.jesusfilm.org/watch/jesus.html/gurung.html,https://www.jesusfilm.org
gvr,Film / Video,https://worldchristianvideos.org/language/list?q=All,https://www.worldchristianvideos.org
gvr,General,https://www.southasiabibles.com/resource/language/gurung,https://www.southasiabibles.com
gvr,General,https://live.bible.is/bible/GVRWBT,https://www.faithcomesbyhearing.com/
gvr,General,https://www.scriptureearth.org/00i-Scripture_Index.php?iso=gvr&rod=26068,https://www.scriptureearth.org
gvr,General,https://www.scriptureearth.org/00i-Scripture_Index.php?iso=gvr&rod=18798,https://www.scriptureearth.org
gvr,General,https://www.bible.com/languages/gvr,https://www.bible.com/versions
gvr,Mobile App,https://app.scriptoria.io/api/products/4b5537a4-f0eb-43d3-9f21-5fb3a0cd4734/files/published/apk,https://www.sil.org/
gvr,Mobile App,https://app.scriptoria.io/api/products/4c39810c-89fb-4dd1-b618-bcba250cb412/files/published/apk,https://www.sil.org/
gvr,Mobile App,https://play.google.com/store/apps/details?id=org.wycliffe.gvr.gurung.bible,https://www.wycliffe.org/
gvr,Mobile App,https://play.google.com/store/apps/details?id=com.sirma.mobile.bible.android,https://www.bible.com/versions
gvr,Mobile App,https://apps.apple.com/us/app/scripture-earth/id1580089704,https://www.sil.org/
gvr,Mobile App,https://itunes.apple.com/app/bible/id282935706,https://www.bible.com/versions
